Source,Target,Hamming,Color
S_A238988;size=1;,S_TP15328;size=1;,3,white
S_A238988;size=1;,S_TP15513;size=1;,3,white
S_A238988;size=1;,S_TP15958;size=1;,3,white
S_A239096;size=1;,S_A241473;size=1;,3,white
S_A239096;size=1;,S_A3571;size=16;,3,white
S_A239096;size=1;,S_A3647;size=14;,3,white
S_A239096;size=1;,S_A35069;size=2;,1,black
S_A239096;size=1;,S_A310037;size=1;,3,white
S_A239096;size=1;,S_A313252;size=1;,3,white
S_A239096;size=1;,S_A314000;size=1;,3,white
S_A239096;size=1;,S_A326458;size=1;,3,white
S_A239096;size=1;,S_A327185;size=1;,3,white
S_A239096;size=1;,S_A335583;size=1;,3,white
S_A239096;size=1;,S_A335995;size=1;,3,white
S_A239096;size=1;,S_A336393;size=1;,3,white
S_A239096;size=1;,S_A336719;size=1;,3,white
S_A239096;size=1;,S_A337049;size=1;,3,white
S_A239096;size=1;,S_A339107;size=1;,3,white
S_A239096;size=1;,S_A339692;size=1;,2,white
S_A239096;size=1;,S_A342234;size=1;,3,white
S_A239096;size=1;,S_A346588;size=1;,3,white
S_A239096;size=1;,S_A351370;size=1;,3,white
S_A239096;size=1;,S_A354458;size=1;,2,white
S_A239096;size=1;,S_A356380;size=1;,3,white
S_A239096;size=1;,S_A370780;size=1;,2,white
S_A239096;size=1;,S_TP8016;size=1;,3,white
S_A239096;size=1;,S_TP16366;size=1;,3,white
S_A239096;size=1;,S_TP20687;size=1;,3,white
S_A239096;size=1;,S_TP22705;size=1;,3,white
S_A239320;size=1;,S_A320828;size=1;,3,white
S_A239320;size=1;,S_A322772;size=1;,3,white
S_A239320;size=1;,S_A323860;size=1;,3,white
S_A239320;size=1;,S_A329327;size=1;,3,white
S_A239320;size=1;,S_A331611;size=1;,3,white
S_A239320;size=1;,S_A339423;size=1;,3,white
S_A239320;size=1;,S_A374436;size=1;,3,white
S_A239320;size=1;,S_TP6305;size=1;,3,white
S_A239320;size=1;,S_TP18806;size=1;,3,white
S_A239320;size=1;,S_TP22376;size=1;,3,white
S_A239491;size=1;,S_A374250;size=1;,2,white
S_A239491;size=1;,S_TP8501;size=1;,3,white
S_A240444;size=1;,S_A338812;size=1;,3,white
S_A240444;size=1;,S_TP5440;size=1;,3,white
S_A240555;size=1;,S_A3647;size=14;,3,white
S_A240555;size=1;,S_A35833;size=2;,3,white
S_A240555;size=1;,S_A333055;size=1;,3,white
S_A240555;size=1;,S_A337918;size=1;,3,white
S_A240555;size=1;,S_TP5440;size=1;,3,white
S_A240555;size=1;,S_TP11032;size=1;,3,white
S_A241188;size=1;,S_A242490;size=1;,3,white
S_A241188;size=1;,S_A3347;size=22;,3,white
S_A241188;size=1;,S_A3647;size=14;,3,white
S_A241188;size=1;,S_A3690;size=14;,2,white
S_A241188;size=1;,S_A32948;size=3;,3,white
S_A241188;size=1;,S_A33701;size=2;,3,white
S_A241188;size=1;,S_A35069;size=2;,3,white
S_A241188;size=1;,S_A37429;size=1;,3,white
S_A241188;size=1;,S_A38664;size=1;,3,white
S_A241188;size=1;,S_A39592;size=1;,2,white
S_A241188;size=1;,S_A310037;size=1;,3,white
S_A241188;size=1;,S_A314750;size=1;,3,white
S_A241188;size=1;,S_A324461;size=1;,3,white
S_A241188;size=1;,S_A330520;size=1;,3,white
S_A241188;size=1;,S_A332706;size=1;,3,white
S_A241188;size=1;,S_A334411;size=1;,3,white
S_A241188;size=1;,S_A335178;size=1;,3,white
S_A241188;size=1;,S_A342234;size=1;,3,white
S_A241188;size=1;,S_A345159;size=1;,3,white
S_A241188;size=1;,S_A349266;size=1;,3,white
S_A241188;size=1;,S_A350970;size=1;,3,white
S_A241188;size=1;,S_A354458;size=1;,3,white
S_A241188;size=1;,S_A359080;size=1;,3,white
S_A241188;size=1;,S_A359419;size=1;,3,white
S_A241188;size=1;,S_A362521;size=1;,3,white
S_A241188;size=1;,S_A363974;size=1;,2,white
S_A241188;size=1;,S_TP13327;size=1;,3,white
S_A241188;size=1;,S_TP16960;size=1;,2,white
S_A241286;size=1;,S_A242744;size=1;,3,white
S_A241286;size=1;,S_A3519;size=17;,3,white
S_A241286;size=1;,S_A3571;size=16;,2,white
S_A241286;size=1;,S_A33239;size=3;,3,white
S_A241286;size=1;,S_A34932;size=2;,3,white
S_A241286;size=1;,S_A34986;size=2;,3,white
S_A241286;size=1;,S_A36919;size=1;,3,white
S_A241286;size=1;,S_A313252;size=1;,3,white
S_A241286;size=1;,S_A313989;size=1;,2,white
S_A241286;size=1;,S_A321968;size=1;,2,white
S_A241286;size=1;,S_A322772;size=1;,3,white
S_A241286;size=1;,S_A326522;size=1;,2,white
S_A241286;size=1;,S_A335524;size=1;,3,white
S_A241286;size=1;,S_A335995;size=1;,2,white
S_A241286;size=1;,S_A344016;size=1;,3,white
S_A241286;size=1;,S_A347982;size=1;,3,white
S_A241286;size=1;,S_A348406;size=1;,1,black
S_A241286;size=1;,S_A349015;size=1;,3,white
S_A241286;size=1;,S_A353734;size=1;,3,white
S_A241286;size=1;,S_A353937;size=1;,3,white
S_A241286;size=1;,S_A356626;size=1;,3,white
S_A241286;size=1;,S_A362470;size=1;,3,white
S_A241286;size=1;,S_A364432;size=1;,3,white
S_A241286;size=1;,S_A366925;size=1;,2,white
S_A241286;size=1;,S_A369144;size=1;,3,white
S_A241286;size=1;,S_A372254;size=1;,3,white
S_A241286;size=1;,S_A372466;size=1;,3,white
S_A241286;size=1;,S_TP6036;size=1;,3,white
S_A241286;size=1;,S_TP6305;size=1;,3,white
S_A241286;size=1;,S_TP16366;size=1;,3,white
S_A241286;size=1;,S_TP22376;size=1;,3,white
S_A241333;size=1;,S_A32823;size=3;,2,white
S_A241333;size=1;,S_A322205;size=1;,3,white
S_A241333;size=1;,S_A325508;size=1;,3,white
S_A241333;size=1;,S_A328486;size=1;,3,white
S_A241333;size=1;,S_A330438;size=1;,3,white
S_A241333;size=1;,S_A344092;size=1;,2,white
S_A241333;size=1;,S_A346382;size=1;,3,white
S_A241333;size=1;,S_A358873;size=1;,2,white
S_A241333;size=1;,S_TP3327;size=2;,3,white
S_A241333;size=1;,S_TP16960;size=1;,3,white
S_A241333;size=1;,S_TP18806;size=1;,3,white
S_A241342;size=1;,S_A330520;size=1;,3,white
S_A241473;size=1;,S_A3571;size=16;,3,white
S_A241473;size=1;,S_A31110;size=9;,3,white
S_A241473;size=1;,S_A32574;size=3;,3,white
S_A241473;size=1;,S_A32823;size=3;,3,white
S_A241473;size=1;,S_A35069;size=2;,3,white
S_A241473;size=1;,S_A38664;size=1;,3,white
S_A241473;size=1;,S_A310263;size=1;,3,white
S_A241473;size=1;,S_A311288;size=1;,3,white
S_A241473;size=1;,S_A313252;size=1;,3,white
S_A241473;size=1;,S_A313259;size=1;,2,white
S_A241473;size=1;,S_A325508;size=1;,3,white
S_A241473;size=1;,S_A326458;size=1;,3,white
S_A241473;size=1;,S_A330438;size=1;,2,white
S_A241473;size=1;,S_A336393;size=1;,3,white
S_A241473;size=1;,S_A336719;size=1;,3,white
S_A241473;size=1;,S_A337019;size=1;,3,white
S_A241473;size=1;,S_A337918;size=1;,3,white
S_A241473;size=1;,S_A339423;size=1;,3,white
S_A241473;size=1;,S_A339692;size=1;,3,white
S_A241473;size=1;,S_A342234;size=1;,3,white
S_A241473;size=1;,S_A345159;size=1;,3,white
S_A241473;size=1;,S_A346973;size=1;,3,white
S_A241473;size=1;,S_A352122;size=1;,3,white
S_A241473;size=1;,S_A353238;size=1;,3,white
S_A241473;size=1;,S_A354458;size=1;,2,white
S_A241473;size=1;,S_A355331;size=1;,3,white
S_A241473;size=1;,S_A356626;size=1;,2,white
S_A241473;size=1;,S_A370780;size=1;,3,white
S_A241473;size=1;,S_TP16366;size=1;,3,white
S_A241473;size=1;,S_TP22332;size=1;,3,white
S_A241686;size=1;,S_A3690;size=14;,3,white
S_A241686;size=1;,S_A315062;size=1;,3,white
S_A241686;size=1;,S_A327467;size=1;,3,white
S_A241686;size=1;,S_A337479;size=1;,3,white
S_A241686;size=1;,S_A345335;size=1;,3,white
S_A241686;size=1;,S_TP2184;size=3;,3,white
S_A242224;size=1;,S_A32574;size=3;,3,white
S_A242224;size=1;,S_A32940;size=3;,3,white
S_A242224;size=1;,S_A33124;size=3;,3,white
S_A242224;size=1;,S_A313580;size=1;,3,white
S_A242224;size=1;,S_A334511;size=1;,3,white
S_A242224;size=1;,S_A336719;size=1;,3,white
S_A242224;size=1;,S_A347728;size=1;,3,white
S_A242224;size=1;,S_A363034;size=1;,2,white
S_A242224;size=1;,S_TP9896;size=1;,3,white
S_A242224;size=1;,S_TP14444;size=1;,3,white
S_A242224;size=1;,S_TP16513;size=1;,3,white
S_A242490;size=1;,S_A3571;size=16;,3,white
S_A242490;size=1;,S_A31681;size=6;,3,white
S_A242490;size=1;,S_A31770;size=5;,3,white
S_A242490;size=1;,S_A33701;size=2;,2,white
S_A242490;size=1;,S_A35069;size=2;,3,white
S_A242490;size=1;,S_A36367;size=1;,3,white
S_A242490;size=1;,S_A37429;size=1;,3,white
S_A242490;size=1;,S_A39592;size=1;,3,white
S_A242490;size=1;,S_A311288;size=1;,3,white
S_A242490;size=1;,S_A315731;size=1;,3,white
S_A242490;size=1;,S_A316352;size=1;,2,white
S_A242490;size=1;,S_A317881;size=1;,3,white
S_A242490;size=1;,S_A320828;size=1;,3,white
S_A242490;size=1;,S_A321153;size=1;,3,white
S_A242490;size=1;,S_A326458;size=1;,2,white
S_A242490;size=1;,S_A328486;size=1;,3,white
S_A242490;size=1;,S_A335630;size=1;,3,white
S_A242490;size=1;,S_A337049;size=1;,2,white
S_A242490;size=1;,S_A337824;size=1;,2,white
S_A242490;size=1;,S_A339423;size=1;,3,white
S_A242490;size=1;,S_A342234;size=1;,3,white
S_A242490;size=1;,S_A344490;size=1;,3,white
S_A242490;size=1;,S_A349015;size=1;,3,white
S_A242490;size=1;,S_A354458;size=1;,3,white
S_A242490;size=1;,S_A359419;size=1;,3,white
S_A242490;size=1;,S_A364432;size=1;,3,white
S_A242490;size=1;,S_A369420;size=1;,2,white
S_A242490;size=1;,S_TP16366;size=1;,3,white
S_A242609;size=1;,S_A340425;size=1;,3,white
S_A242744;size=1;,S_A3571;size=16;,1,black
S_A242744;size=1;,S_A32627;size=3;,3,white
S_A242744;size=1;,S_A36919;size=1;,2,white
S_A242744;size=1;,S_A39059;size=1;,3,white
S_A242744;size=1;,S_A310805;size=1;,3,white
S_A242744;size=1;,S_A311288;size=1;,3,white
S_A242744;size=1;,S_A312225;size=1;,3,white
S_A242744;size=1;,S_A313989;size=1;,3,white
S_A242744;size=1;,S_A326458;size=1;,3,white
S_A242744;size=1;,S_A326522;size=1;,3,white
S_A242744;size=1;,S_A329304;size=1;,3,white
S_A242744;size=1;,S_A329664;size=1;,2,white
S_A242744;size=1;,S_A331678;size=1;,3,white
S_A242744;size=1;,S_A335995;size=1;,3,white
S_A242744;size=1;,S_A336393;size=1;,3,white
S_A242744;size=1;,S_A336423;size=1;,3,white
S_A242744;size=1;,S_A337049;size=1;,3,white
S_A242744;size=1;,S_A338805;size=1;,3,white
S_A242744;size=1;,S_A339423;size=1;,3,white
S_A242744;size=1;,S_A339692;size=1;,3,white
S_A242744;size=1;,S_A346167;size=1;,3,white
S_A242744;size=1;,S_A346588;size=1;,3,white
S_A242744;size=1;,S_A348406;size=1;,2,white
S_A242744;size=1;,S_A353250;size=1;,3,white
S_A242744;size=1;,S_A362470;size=1;,2,white
S_A242744;size=1;,S_A364432;size=1;,2,white
S_A242744;size=1;,S_A365416;size=1;,3,white
S_A242744;size=1;,S_A368684;size=1;,3,white
S_A242744;size=1;,S_A370780;size=1;,2,white
S_A242744;size=1;,S_TP4726;size=2;,3,white
S_A242744;size=1;,S_TP16366;size=1;,2,white
S_A3238;size=29;,S_A31681;size=6;,2,white
S_A3238;size=29;,S_A33544;size=2;,3,white
S_A3238;size=29;,S_A323497;size=1;,3,white
S_A3238;size=29;,S_A329250;size=1;,3,white
S_A3238;size=29;,S_A335630;size=1;,3,white
S_A3238;size=29;,S_A345335;size=1;,3,white
S_A3238;size=29;,S_A347728;size=1;,3,white
S_A3238;size=29;,S_A359364;size=1;,3,white
S_A3238;size=29;,S_A363974;size=1;,3,white
S_A3238;size=29;,S_TP2323;size=3;,2,white
S_A3238;size=29;,S_TP13054;size=1;,1,black
S_A3238;size=29;,S_TP16513;size=1;,3,white
S_A3238;size=29;,S_TP21145;size=1;,3,white
S_A3266;size=27;,S_A32940;size=3;,3,white
S_A3266;size=27;,S_A329678;size=1;,3,white
S_A3266;size=27;,S_A338729;size=1;,2,white
S_A3266;size=27;,S_A356808;size=1;,1,black
S_A3266;size=27;,S_A363034;size=1;,3,white
S_A3266;size=27;,S_TP9896;size=1;,1,black
S_A3347;size=22;,S_A312559;size=1;,3,white
S_A3347;size=22;,S_A324461;size=1;,3,white
S_A3347;size=22;,S_A327185;size=1;,3,white
S_A3347;size=22;,S_A328516;size=1;,3,white
S_A3347;size=22;,S_A338122;size=1;,3,white
S_A3347;size=22;,S_A359080;size=1;,3,white
S_A3347;size=22;,S_A363974;size=1;,3,white
S_A3347;size=22;,S_A368314;size=1;,3,white
S_A3347;size=22;,S_A374565;size=1;,3,white
S_A3347;size=22;,S_TP3121;size=2;,3,white
S_A3347;size=22;,S_TP13054;size=1;,3,white
S_A3347;size=22;,S_TP13327;size=1;,2,white
S_A3519;size=17;,S_A3571;size=16;,3,white
S_A3519;size=17;,S_A32823;size=3;,3,white
S_A3519;size=17;,S_A34986;size=2;,3,white
S_A3519;size=17;,S_A35697;size=2;,3,white
S_A3519;size=17;,S_A39190;size=1;,3,white
S_A3519;size=17;,S_A311288;size=1;,2,white
S_A3519;size=17;,S_A313252;size=1;,3,white
S_A3519;size=17;,S_A313259;size=1;,3,white
S_A3519;size=17;,S_A315560;size=1;,3,white
S_A3519;size=17;,S_A320828;size=1;,3,white
S_A3519;size=17;,S_A322772;size=1;,2,white
S_A3519;size=17;,S_A323999;size=1;,3,white
S_A3519;size=17;,S_A325508;size=1;,3,white
S_A3519;size=17;,S_A326458;size=1;,3,white
S_A3519;size=17;,S_A326522;size=1;,3,white
S_A3519;size=17;,S_A329304;size=1;,3,white
S_A3519;size=17;,S_A331611;size=1;,3,white
S_A3519;size=17;,S_A335524;size=1;,3,white
S_A3519;size=17;,S_A335630;size=1;,3,white
S_A3519;size=17;,S_A339423;size=1;,3,white
S_A3519;size=17;,S_A340363;size=1;,3,white
S_A3519;size=17;,S_A342234;size=1;,3,white
S_A3519;size=17;,S_A344541;size=1;,2,white
S_A3519;size=17;,S_A346973;size=1;,3,white
S_A3519;size=17;,S_A348406;size=1;,2,white
S_A3519;size=17;,S_A349015;size=1;,3,white
S_A3519;size=17;,S_A349540;size=1;,3,white
S_A3519;size=17;,S_A356341;size=1;,3,white
S_A3519;size=17;,S_A356626;size=1;,2,white
S_A3519;size=17;,S_A361019;size=1;,3,white
S_A3519;size=17;,S_A363143;size=1;,3,white
S_A3519;size=17;,S_A372254;size=1;,2,white
S_A3519;size=17;,S_A372466;size=1;,2,white
S_A3519;size=17;,S_A374436;size=1;,3,white
S_A3519;size=17;,S_TP5930;size=1;,3,white
S_A3519;size=17;,S_TP6036;size=1;,3,white
S_A3519;size=17;,S_TP6305;size=1;,3,white
S_A3519;size=17;,S_TP16366;size=1;,3,white
S_A3519;size=17;,S_TP18806;size=1;,3,white
S_A3519;size=17;,S_TP22332;size=1;,3,white
S_A3519;size=17;,S_TP22376;size=1;,2,white
S_A3571;size=16;,S_A32627;size=3;,3,white
S_A3571;size=16;,S_A32940;size=3;,3,white
S_A3571;size=16;,S_A34932;size=2;,3,white
S_A3571;size=16;,S_A34986;size=2;,3,white
S_A3571;size=16;,S_A35069;size=2;,3,white
S_A3571;size=16;,S_A36367;size=1;,3,white
S_A3571;size=16;,S_A36919;size=1;,1,black
S_A3571;size=16;,S_A37216;size=1;,3,white
S_A3571;size=16;,S_A39190;size=1;,3,white
S_A3571;size=16;,S_A311288;size=1;,2,white
S_A3571;size=16;,S_A312225;size=1;,3,white
S_A3571;size=16;,S_A313252;size=1;,3,white
S_A3571;size=16;,S_A313989;size=1;,2,white
S_A3571;size=16;,S_A315731;size=1;,3,white
S_A3571;size=16;,S_A316352;size=1;,3,white
S_A3571;size=16;,S_A321968;size=1;,3,white
S_A3571;size=16;,S_A322772;size=1;,3,white
S_A3571;size=16;,S_A325173;size=1;,3,white
S_A3571;size=16;,S_A326458;size=1;,2,white
S_A3571;size=16;,S_A328486;size=1;,3,white
S_A3571;size=16;,S_A328795;size=1;,3,white
S_A3571;size=16;,S_A329664;size=1;,3,white
S_A3571;size=16;,S_A330769;size=1;,3,white
S_A3571;size=16;,S_A335524;size=1;,3,white
S_A3571;size=16;,S_A335995;size=1;,2,white
S_A3571;size=16;,S_A336393;size=1;,2,white
S_A3571;size=16;,S_A336719;size=1;,3,white
S_A3571;size=16;,S_A337049;size=1;,2,white
S_A3571;size=16;,S_A337762;size=1;,3,white
S_A3571;size=16;,S_A337824;size=1;,3,white
S_A3571;size=16;,S_A338532;size=1;,3,white
S_A3571;size=16;,S_A339423;size=1;,2,white
S_A3571;size=16;,S_A339692;size=1;,2,white
S_A3571;size=16;,S_A343345;size=1;,3,white
S_A3571;size=16;,S_A346588;size=1;,2,white
S_A3571;size=16;,S_A348406;size=1;,1,black
S_A3571;size=16;,S_A349015;size=1;,3,white
S_A3571;size=16;,S_A351370;size=1;,3,white
S_A3571;size=16;,S_A353728;size=1;,3,white
S_A3571;size=16;,S_A353937;size=1;,3,white
S_A3571;size=16;,S_A354458;size=1;,3,white
S_A3571;size=16;,S_A356626;size=1;,3,white
S_A3571;size=16;,S_A362470;size=1;,1,black
S_A3571;size=16;,S_A364432;size=1;,1,black
S_A3571;size=16;,S_A369303;size=1;,3,white
S_A3571;size=16;,S_A370780;size=1;,3,white
S_A3571;size=16;,S_A372254;size=1;,3,white
S_A3571;size=16;,S_A372466;size=1;,3,white
S_A3571;size=16;,S_A374436;size=1;,3,white
S_A3571;size=16;,S_TP6036;size=1;,3,white
S_A3571;size=16;,S_TP6305;size=1;,3,white
S_A3571;size=16;,S_TP16366;size=1;,1,black
S_A3571;size=16;,S_TP22376;size=1;,3,white
S_A3647;size=14;,S_A38664;size=1;,3,white
S_A3647;size=14;,S_A39413;size=1;,3,white
S_A3647;size=14;,S_A310037;size=1;,2,white
S_A3647;size=14;,S_A321646;size=1;,1,black
S_A3647;size=14;,S_A321968;size=1;,2,white
S_A3647;size=14;,S_A326009;size=1;,3,white
S_A3647;size=14;,S_A333055;size=1;,3,white
S_A3647;size=14;,S_A335995;size=1;,3,white
S_A3647;size=14;,S_A345159;size=1;,3,white
S_A3647;size=14;,S_A347488;size=1;,3,white
S_A3647;size=14;,S_A353734;size=1;,3,white
S_A3647;size=14;,S_A354458;size=1;,3,white
S_A3647;size=14;,S_A356380;size=1;,3,white
S_A3647;size=14;,S_A356440;size=1;,3,white
S_A3647;size=14;,S_A363974;size=1;,3,white
S_A3647;size=14;,S_TP5440;size=1;,3,white
S_A3647;size=14;,S_TP11823;size=1;,2,white
S_A3647;size=14;,S_TP20687;size=1;,2,white
S_A3647;size=14;,S_TP21145;size=1;,3,white
S_A3690;size=14;,S_A31110;size=9;,3,white
S_A3690;size=14;,S_A35069;size=2;,3,white
S_A3690;size=14;,S_A35834;size=2;,3,white
S_A3690;size=14;,S_A312118;size=1;,3,white
S_A3690;size=14;,S_A313908;size=1;,3,white
S_A3690;size=14;,S_A314000;size=1;,3,white
S_A3690;size=14;,S_A314088;size=1;,3,white
S_A3690;size=14;,S_A315020;size=1;,2,white
S_A3690;size=14;,S_A315062;size=1;,2,white
S_A3690;size=14;,S_A317483;size=1;,3,white
S_A3690;size=14;,S_A324461;size=1;,3,white
S_A3690;size=14;,S_A327185;size=1;,3,white
S_A3690;size=14;,S_A329224;size=1;,3,white
S_A3690;size=14;,S_A329254;size=1;,3,white
S_A3690;size=14;,S_A331372;size=1;,3,white
S_A3690;size=14;,S_A332333;size=1;,3,white
S_A3690;size=14;,S_A334731;size=1;,3,white
S_A3690;size=14;,S_A335583;size=1;,2,white
S_A3690;size=14;,S_A336423;size=1;,3,white
S_A3690;size=14;,S_A337049;size=1;,3,white
S_A3690;size=14;,S_A337273;size=1;,3,white
S_A3690;size=14;,S_A339107;size=1;,3,white
S_A3690;size=14;,S_A347551;size=1;,3,white
S_A3690;size=14;,S_A365246;size=1;,3,white
S_A3690;size=14;,S_A367573;size=1;,3,white
S_A3690;size=14;,S_A368790;size=1;,3,white
S_A3690;size=14;,S_A372534;size=1;,3,white
S_A3690;size=14;,S_A372706;size=1;,3,white
S_A3690;size=14;,S_A374370;size=1;,2,white
S_A3690;size=14;,S_TP6334;size=1;,3,white
S_A3690;size=14;,S_TP6794;size=1;,3,white
S_A3690;size=14;,S_TP10694;size=1;,3,white
S_A3690;size=14;,S_TP13327;size=1;,2,white
S_A3690;size=14;,S_TP18167;size=1;,3,white
S_A3690;size=14;,S_TP18652;size=1;,2,white
S_A3962;size=10;,S_A32823;size=3;,3,white
S_A3962;size=10;,S_A34351;size=2;,3,white
S_A3962;size=10;,S_A34366;size=2;,2,white
S_A3962;size=10;,S_A34932;size=2;,1,black
S_A3962;size=10;,S_A36783;size=1;,2,white
S_A3962;size=10;,S_A313252;size=1;,1,black
S_A3962;size=10;,S_A313259;size=1;,3,white
S_A3962;size=10;,S_A313580;size=1;,3,white
S_A3962;size=10;,S_A322205;size=1;,3,white
S_A3962;size=10;,S_A325173;size=1;,2,white
S_A3962;size=10;,S_A325508;size=1;,3,white
S_A3962;size=10;,S_A326041;size=1;,3,white
S_A3962;size=10;,S_A326607;size=1;,3,white
S_A3962;size=10;,S_A330438;size=1;,3,white
S_A3962;size=10;,S_A335524;size=1;,3,white
S_A3962;size=10;,S_A336719;size=1;,1,black
S_A3962;size=10;,S_A343266;size=1;,3,white
S_A3962;size=10;,S_A347728;size=1;,2,white
S_A3962;size=10;,S_A348406;size=1;,3,white
S_A3962;size=10;,S_A349015;size=1;,3,white
S_A3962;size=10;,S_A356518;size=1;,3,white
S_A3962;size=10;,S_A358140;size=1;,3,white
S_A3962;size=10;,S_A359364;size=1;,3,white
S_A3962;size=10;,S_A372466;size=1;,3,white
S_A3962;size=10;,S_A374279;size=1;,3,white
S_A3962;size=10;,S_A374362;size=1;,3,white
S_A3962;size=10;,S_A374436;size=1;,3,white
S_A3962;size=10;,S_TP2323;size=3;,2,white
S_A3962;size=10;,S_TP6036;size=1;,3,white
S_A3962;size=10;,S_TP6305;size=1;,3,white
S_A3962;size=10;,S_TP13054;size=1;,3,white
S_A3962;size=10;,S_TP13327;size=1;,3,white
S_A3962;size=10;,S_TP15912;size=1;,3,white
S_A3962;size=10;,S_TP16366;size=1;,3,white
S_A3962;size=10;,S_TP18806;size=1;,3,white
S_A3962;size=10;,S_TP22376;size=1;,3,white
S_A31110;size=9;,S_A32574;size=3;,2,white
S_A31110;size=9;,S_A32940;size=3;,3,white
S_A31110;size=9;,S_A33124;size=3;,3,white
S_A31110;size=9;,S_A33825;size=2;,3,white
S_A31110;size=9;,S_A35420;size=2;,3,white
S_A31110;size=9;,S_A310263;size=1;,3,white
S_A31110;size=9;,S_A312118;size=1;,2,white
S_A31110;size=9;,S_A313252;size=1;,3,white
S_A31110;size=9;,S_A313259;size=1;,3,white
S_A31110;size=9;,S_A313580;size=1;,3,white
S_A31110;size=9;,S_A315062;size=1;,3,white
S_A31110;size=9;,S_A317923;size=1;,2,white
S_A31110;size=9;,S_A329664;size=1;,3,white
S_A31110;size=9;,S_A330932;size=1;,2,white
S_A31110;size=9;,S_A332685;size=1;,3,white
S_A31110;size=9;,S_A334731;size=1;,2,white
S_A31110;size=9;,S_A334939;size=1;,3,white
S_A31110;size=9;,S_A335583;size=1;,2,white
S_A31110;size=9;,S_A336393;size=1;,3,white
S_A31110;size=9;,S_A336423;size=1;,2,white
S_A31110;size=9;,S_A336507;size=1;,1,black
S_A31110;size=9;,S_A336569;size=1;,3,white
S_A31110;size=9;,S_A336719;size=1;,3,white
S_A31110;size=9;,S_A339107;size=1;,3,white
S_A31110;size=9;,S_A345424;size=1;,2,white
S_A31110;size=9;,S_A346523;size=1;,3,white
S_A31110;size=9;,S_A347433;size=1;,3,white
S_A31110;size=9;,S_A360504;size=1;,3,white
S_A31110;size=9;,S_A363630;size=1;,2,white
S_A31110;size=9;,S_A368760;size=1;,3,white
S_A31110;size=9;,S_A370167;size=1;,3,white
S_A31110;size=9;,S_A374279;size=1;,3,white
S_A31110;size=9;,S_A374362;size=1;,2,white
S_A31110;size=9;,S_TP2184;size=3;,3,white
S_A31110;size=9;,S_TP3220;size=2;,2,white
S_A31110;size=9;,S_TP7729;size=1;,3,white
S_A31110;size=9;,S_TP10034;size=1;,3,white
S_A31110;size=9;,S_TP12994;size=1;,3,white
S_A31110;size=9;,S_TP15328;size=1;,3,white
S_A31110;size=9;,S_TP15958;size=1;,3,white
S_A31110;size=9;,S_TP16366;size=1;,3,white
S_A31110;size=9;,S_TP18167;size=1;,3,white
S_A31110;size=9;,S_TP18652;size=1;,3,white
S_A31253;size=8;,S_A312980;size=1;,2,white
S_A31253;size=8;,S_A320220;size=1;,2,white
S_A31253;size=8;,S_A327185;size=1;,3,white
S_A31253;size=8;,S_A328516;size=1;,3,white
S_A31253;size=8;,S_A330520;size=1;,3,white
S_A31253;size=8;,S_A355331;size=1;,3,white
S_A31253;size=8;,S_A359668;size=1;,3,white
S_A31253;size=8;,S_A368314;size=1;,2,white
S_A31253;size=8;,S_A370314;size=1;,3,white
S_A31253;size=8;,S_A374565;size=1;,3,white
S_A31253;size=8;,S_TP3121;size=2;,1,black
S_A31351;size=7;,S_A313252;size=1;,3,white
S_A31351;size=7;,S_A322772;size=1;,2,white
S_A31351;size=7;,S_A325481;size=1;,3,white
